competition_id,year,url,file,kind,fetched_at,http_status,bytes,sha256,content_type,note
cidercraft-awards,2017,https://cidercraftmag.com/winners-2017-cidercraft-awards-results/,data/source/web/cidercraft-awards/2017/results.html,official,2026-09-13T20:00:58Z,200,506086,0f20b51a90b99bf351abf6c3095b67a562c3aa362415a81b334fd0f8a98ac13e,text/html,2017 (1st annual) Cidercraft Awards winners page
cidercraft-awards,2018,https://cidercraftmag.com/announcing-the-2018-cidercraft-awards-winners/,data/source/web/cidercraft-awards/2018/results.html,official,2026-09-13T20:01:01Z,200,502190,2cf441935e8f36e7cef5e9086ded1be00601002af29a8389c3fd18f8c2811665,text/html,2018 (2nd annual) Cidercraft Awards winners page
cidercraft-awards,2019,https://cidercraftmag.com/2019-cidercraft-awards-winners/,data/source/web/cidercraft-awards/2019/results.html,official,2026-09-13T19:59:45Z,200,506760,fae5554ff295ac2b91b0f6ea6f0c2f8ffc486e216ed49474f310afcf0742db6b,text/html,2019 Cidercraft Awards winners page
cidercraft-awards,2022,https://cidercraftmag.com/announcing-the-fifth-annual-cidercraft-awards-winners/,data/source/web/cidercraft-awards/2022/results.html,official,2026-09-13T20:00:19Z,200,505648,0fb6a98c1693550da3c4d8794e990df00b1e309e66b78e7aabfbcd3b827dee48,text/html,2022 (5th annual) Cidercraft Awards winners page
cidercraft-awards,2023,https://cidercraftmag.com/announcing-the-sixth-annual-cidercraft-awards-winners/,data/source/web/cidercraft-awards/2023/results.html,official,2026-09-13T20:01:03Z,200,509847,4eab6d9ae0d3a3567470874266d3c217bad55ef41eaa32b7f2701ed34bae062b,text/html,2023 (6th annual) Cidercraft Awards winners page
cidercraft-awards,2024,https://cidercraftmag.com/announcing-the-winners-of-the-7th-annual-cidercraft-awards/,data/source/web/cidercraft-awards/2024/results.html,official,2026-09-13T20:01:05Z,200,533750,fe98f5cbd1cc408c059ff04da884c73de6e82322d4bb3c843d6e53678a980641,text/html,2024 (7th annual) Cidercraft Awards winners page
cidercraft-awards,2025,https://cidercraftmag.com/announcing-the-winners-of-the-8th-annual-cidercraft-awards/,data/source/web/cidercraft-awards/2025/results.html,official,2026-09-12T02:13:09Z,200,531756,a94200b00a9e5403fbda270ed09e004180f4eea070fcddf96b0f1028a01fb960,text/html,captured in an earlier session (2026-09-11); URL taken from the page's canonical link
cidercraft-awards,2026,https://cidercraftmag.com/innovation-and-craftsmanship-shine-at-the-9th-annual-cidercraft-awards/,data/source/web/cidercraft-awards/2026/results.html,official,2026-09-12T02:10:50Z,200,478210,f72b45c7a0a273d67a01ba9f22aa1423be7a817707c2b2e39f7ead080e8c5404,text/html,captured in an earlier session (2026-09-11); URL taken from the page's canonical link
cidercraft-awards,2026,https://sipmagazine.com/announcing-the-9th-annual-cidercraft-award-winners/,data/source/web/cidercraft-awards/2026/sip.html,official,2026-09-12T02:11:03Z,200,595533,a9a9fd02ed4e68ae1d3795c69eeaac56644e744b4f901086c1df9f2ad8f185ed,text/html,"9th annual, full list via Sip Magazine; captured in an earlier session; parsed by cidercraft_web"
