competition_id,year,url,file,kind,fetched_at,http_status,bytes,sha256,content_type,note
japan-cider-cup,2023,https://www.japancidercup.com/results-2023/,data/source/web/japan-cider-cup/2023/results.html,official,2026-09-13T20:13:50Z,200,247824,b1750235e1341b89af297f7328e403db728d02855e9193d72415951351a98d7f,text/html,Official Japan Cider Cup 2023 results page (English site)
japan-cider-cup,2024,https://www.japancidercup.com/results-2024/,data/source/web/japan-cider-cup/2024/results.html,official,2026-09-13T20:13:53Z,200,259737,a176e4e52a42e0599359476e6c80fa89954dd645391150475e67da57fe39d6c8,text/html,Official Japan Cider Cup 2024 results page (English site)
japan-cider-cup,2025,https://www.japancidercup.com/wp-content/uploads/JCC-2025-RESULTS.pdf,data/source/web/japan-cider-cup/2025/results-pdf.pdf,pdf,2026-09-13T20:14:03Z,200,9781032,b912fbe755d814702f1f195aeab5436218c978da008831178dc92a5ccf0777e3,application/pdf,Official Japan Cider Cup 2025 results PDF linked from site menu
japan-cider-cup,2026,https://www.japancidercup.com/wp-content/uploads/JCC-2026-RESULTS.pdf,data/source/web/japan-cider-cup/2026/results-pdf.pdf,pdf,2026-09-13T20:14:09Z,200,5809808,1ba463e48e467a63f61f6c27a91366b6c25a62d307a590da409a2599bff303dc,application/pdf,Official Japan Cider Cup 2026 results PDF linked from site menu
